,id,free_text,CLEAN,OFFENSIVE,HATE,label_id
1974,test_yrickrtasc,"""tổ yến ngon sợi yến ngon như khoa""",0.9996451,0.00028578076,0.00011896799,0.0
1975,test_drsyybnmzm,"""bộ sản_phẩm cực tốt cho bà mẹ có_thai và cho con bú nhà em nhé diệp_lục thanh_lọc máu giúp mẹ bầu dễ ngủ tăng_cường sản_sinh hồng_cầu giảm thiếu mãu cho mẹ bầu và cho con bú omega giúp phát_triển trí_não cho thai_nhi canxi tăng_cường canxi cho mẹ và bé thời_gian mang thai mẹ bầu rất dễ thiếu canxi gây loãng_xương tảo xoắn bổ_sung các vi_chất cần_thiết cho cơ_thể giúp mẹ và bé khỏe_mạnh suốt thai kỳ probionic bổ_sung các lợi khuẩn cho đường ruột giúp tiêu_hóa tốt phương bùi""",0.99975073,0.00012249281,0.00011926387,0.0
1976,test_zdxovmehsj,"""mấy bài này làm nhột vl sợ vl""",0.986315,0.019375494,0.00036708583,0.0
1977,test_mlmponvxdh,"""xe mình bị yếu bình có bạn_hữu nào gần giúp mình với sau bệnh_viện vũ anh đường phan_văn_trị gò_vấp sđt""",0.9999069,7.136122e-05,3.8005488e-05,0.0
1978,test_ctulywjswh,"""nhật_lệ anh di_dau can cong dau vk ck em nhan anh di luon""",0.9994586,0.00037269702,0.0002286283,0.0
1979,test_zydsjmeogb,"""ngày_xưa một mih một góc vậy_mà thoải_mái""",0.99927986,0.0005810216,0.00017052446,0.0
1980,test_idkjztgcxl,"""mat nc kg biet khi nao co nhi moi nguoi""",0.99838406,0.0015485759,0.00020821874,0.0
1981,test_fdosazuklr,"""thái nin phương bộ thể_thao nam giá siêu rẻ trời mưa giảm khi chia sẽ nha_thảo shop chuyên sỉ lẻ quần_áo pijama giá rẻ trần_nguyên hãn""",0.99998856,1.0426501e-05,2.6477294e-06,0.0
1982,test_bqljtwcelh,"""vừa đói vừa mệt còn cơm ăn cũng quyết để thiếu chất hoà_vy dòng đời nghiệt_ngã""",0.99263686,0.0041454756,0.001315297,0.0
1983,test_hdpflmtpqh,"""dung pham ðường sắt cát linh hà ðông bội_tín lần thứ thách_thức dư_luận thông_tin dù dự_án đường_sắt đô_thị cát linh hà ðông hà_nội đã thất_hứa bộ_trưởng gtvt""",0.9990954,0.0005390941,0.0002985525,0.0
1984,test_aysegciwff,"""cả nhà ai lắp_đặt sữa chữa alo cho em""",0.99986607,0.00012947839,0.00010657125,0.0
1985,test_seroicuyjn,"""bạn xagi kem nhửng bạn đã có hủ tẩy_da_chết nay chưa chắc là chưa rồi đúng kg zậy bạn nên chuẩn_bị hủ trong nhà đi nha nó sẽ giúp bạn loại_bỏ các yếu_tố ảnh_hưởng đến da và giúp hồi_phục da bị tổn_thương do bụi bẩn còn chừng gì nữa rinh nó đi nao nếu bạn chưa tin sp bên thì hãy theo_dõi sp của rồi mua cũg đc nhé""",0.99998486,1.3708809e-05,3.7051925e-06,0.0
1986,test_mgwmcatsfo,"""khi ông trời lấy đi thứ này sẽ cho mình lại một thứ khác quỳnh_quỳnh chị bị ung_thư anh vẫn kề cạnh chăm_sóc thấy chị tự_ti anh cũng cạo đi mái_tóc của mình cuộc_đời có phải chỉ cần một người bên cạnh mình mọi lúc khó_khăn gian_khó vầy là đủ rồi không nguồn""",0.99965817,0.0002972585,8.0747275e-05,0.0
1987,test_foerblqnhf,"""mai hoàng hương mây hé hé""",0.9999649,3.4838413e-05,6.577298e-06,0.0
1988,test_iajulbknux,"""dương_nhi my nguyen hoành cmn tráng huhu""",0.99774444,0.0018684346,0.00046817813,0.0
1989,test_rnykwghmzw,"""chanh xả chưa nạ set đũi bầu_cực hot_nay đã cập bến vào nhà em dự là cháy hàng chứ chã chơi chất đũi mềm phải nói là cực cực đẹp đẹp em này lên dáng bao đẹp luôn kg kèm hình thật trải sàn thiên_thảo""",0.99999076,1.0691389e-05,4.827272e-06,0.0
1990,test_xcnjfalwau,"""bán nhà hoà_bình hiệp tân tân_phú cấp giá_tỷ diện_tích sử_dụng hướng nam hẻm thông_thoáng tô vào tậng nhà ngay rish star novaland cách đầm_sen tel fb zalo thương phth nguyễn_văn thương""",0.99996436,4.098918e-05,1.2430201e-05,0.0
1991,test_dmrkbxcpng,"""nguyễn trần_trúc ly mình đang kiếm con đường nào hợp_lí đây""",0.9997294,0.00024327391,4.4791013e-05,0.0
1992,test_hgdyakfwul,"""hàng có sẵn sđt""",0.99989516,0.00012699811,3.9301485e-05,0.0
1993,test_usppxhfxwb,"""quang lanh ngợm làm thao""",0.9974673,0.002203481,0.0005355025,0.0
1994,test_zqlqruftrm,"""ưng mỗi ni itv live ai fan girl em với mình chắng""",0.99983704,0.00014328377,3.8093734e-05,0.0
1995,test_qompulqzxe,"""hoang huy cường một quả bn nha""",0.99994826,4.588491e-05,1.470439e-05,0.0
1996,test_mkrszaakgr,"""phản_dame gắt vl""",0.9728244,0.03582434,0.001512278,0.0
1997,test_kmbtfhfqvp,"""túi bì_thư""",0.9952035,0.0041224943,0.0008074332,0.0
1998,test_igntahcmut,"""lưu_ly ly shared link tân_chưởng môn ta đợi ngươi trong tân_chưởng môn""",0.9999011,8.337662e-05,1.919247e-05,0.0
1999,test_hbdppncxow,"""khúc này phê vl""",0.99482006,0.007949286,0.00015668207,0.0
2000,test_mqprvvfymm,"""dcm đợi hết mẹ thanh_xuân""",0.3804913,0.6295835,0.013059853,1.0
2001,test_mxsdrmnptr,"""nam fuji góc dụ vào tù""",0.99157673,0.0093029,0.0010827973,0.0
2002,test_qsxytkifmh,"""là một người thợ_may nhưng rất cảm_phục các cô_giáo đã không quản công_sức làm cho các con bô trang_phục thật tuyệt_vời chúc các cô luôn mạnh_khỏe rèm màn nguyễn_lý chu luong""",0.9997529,0.00019713315,5.460219e-05,0.0
2003,test_emdhsbsgzc,"""sử_dụng nhiều nên muốn cho nó ra đi tìm hạnh_phúc mới laptop dell man hình in ram ssd gb có cả màn_hình dời chơi game online lol punbg mobile ok or làm_việc thoải_mái máy nhà ít sài vỏ đẹp trầy_xước bảo_hành tháng cho ae bao test giá ra đi xxtr có fix ae nào cần""",0.9957852,0.0035134996,0.00027703182,0.0
2004,test_atlsizblnb,"""kỉ_niệm hè haha quỳnh trang nhân_duyên""",0.9982582,0.0017675766,0.0001889556,0.0
2005,test_tfygrfnnjt,"""hợp vl luôn lữ_thương lê hồng_ngọc""",0.99979407,0.0002145385,2.5472209e-05,0.0
2006,test_fuueqhfwpr,"""mốt có con đặt tên sầu_riêng""",0.99412376,0.007935284,0.00080581376,0.0
2007,test_ilbretbgbp,"""tủi chưa mối tình vắt vai ahuhu""",0.99944687,0.0006116856,0.0001088857,0.0
2008,test_vppnesttip,"""mang giày búp_bê giày thể_thao hay giày sandal mỗi lần đi cứ phải xỏ ra xỏ vô thấy mệt nên quất em sục này chỉ có chuẩn thôi chỉ thôi mấy chế ơiii size hằng hằng đỗ""",0.99842644,0.0016850235,0.00011997094,0.0
2009,test_gfmcajzrsk,"""hồng nhan phiên_bản hơi bị chất""",0.9899855,0.009634672,0.0010271476,0.0
2010,test_hxagrjijev,"""bên mình đang có mm stm like new full box tr tặng hood new tr bao test ngày bảo_hành từ tháng bác quan_tâm lh mr hiệu xem trực_tiếp tại út tịch tân_bình hoànghiệucamera""",0.9999725,2.1971084e-05,7.874072e-06,0.0
2011,test_dxekpklvbd,"""lam vài chai""",0.99967057,0.0003147169,0.00016609817,0.0
2012,test_vnxczbdfyy,"""hồng tươi cái này như nguyễn_quảng chụp hả""",0.999588,0.00037338302,0.00016284693,0.0
2013,test_gxmghmhvcz,"""đây là lí_do mà trong tủ_lạnh nhà bạn cần có hộp kimchi đi làm về lười nấu cơm lấy mì phở khô bún miến các loại có_thể xào hay nấu lên kết_hợp vị chua chua_cay cay của kimchi thì tô mì của bạn nhất_định ngon hơn rồi thêm xí xịt bò và rau nữa thôi là xong bữa tối rồi chỉ cần đã có ngay đồ ăn kimchichịem kimchinhàlàm""",0.99979967,0.00023892685,6.197397e-05,0.0
2014,test_gzcqheujqi,"""hiếu tàu fan cứng""",0.9953116,0.005159432,0.00077587843,0.0
2015,test_iclebjmvym,"""đức anhc tuấn vũ_giang""",0.99968505,0.0002644362,0.00014381377,0.0
2016,test_ukfswdxafu,"""trời_ơi suốt ngày chiến_dịch đến chiến_dịch rồi giờ thêm cái chiến_dịch này nữa một chiến_dịch được diễn ra là chín em cứ đòi hàng người_ta sợ không bán được hàng tôi sợ không có hàng mà bán đây cháy hàng rồi bơm gel_tẩy da chết đi bà bùi_thị gấm ơi trang_dinh_ đinh_thị trang lam_võ and bùi_thị gấm""",0.9994631,0.00048313313,0.00030309707,0.0
2017,test_epewhlhkdx,"""lamour vẫn gắt như thế""",0.99180275,0.007911921,0.0013075287,0.0
2018,test_wlemzmjkwg,"""ngô_mỹ hiền lục cơm nguội aen đi nhen""",0.99993426,5.4948297e-05,2.3653462e-05,0.0
2019,test_winbfruwaa,"""theo truyền_thống của người vn thì mình đã bỏ_qua tuần tuần hy_vọng ổng sẽ xuất_hiện vào ngày thứ ps hôm_nay là ngày thứ ông nguyễn_thiện nhân tổng_bí_thư nguyễn_phú trọng sẽ sớm xuất_hiện làm_việc vnexpress nói với cử_tri quận bí_thư thành_ủy_tp hcm khẳng_định sức_khỏe tổng_bí_thư chủ_tịch nước ngày_càng tốt""",0.99970293,0.00016467684,0.00012651764,0.0
2020,test_hqxqamdabg,"""gọng kính ngố nobita kèm báo da nhé nguyễn phương trúc""",0.9999702,2.7721284e-05,1.3812085e-05,0.0
2021,test_llwurouggz,"""thùy trang pho trước mặt thì chị chi em_em sau lưng thì nguồn tình_yêu không có lỗi lỗi bạn thân link yt""",0.99944973,0.00054176553,0.0001561949,0.0
2022,test_cqizevbqjo,"""thảo ny ok xíu mình chạy lên mình gọi""",0.9988987,0.0012377895,4.5285706e-05,0.0
2023,test_uaskgjryjj,"""lúc_nào cũng vậy""",0.9969019,0.0028304104,0.00061985344,0.0
2024,test_ykoscpydwi,"""phan_thị hồng yến kay trần để nàng hiểu dc lòng anh thì nhanh tay book vé xem anh khô_khan đến thế_nào uochenmuathu lotte cgv galaxy bhd""",0.9996164,0.00031805504,0.00010245478,0.0
2025,test_khbnykpnpp,"""lương trần_to the group mua_bán trao_đổi các sản_phẩm từ nhựa kelly cảm_giác lúc ấy sẽ ra sao tự hỏi rằng sẽ khó thế_nào tạm_biệt người_yêu trong hồi_ức tạm_biệt tình_yêu nơi tiềm_thức đã bao_nhiêu lần nếm cay_đắng khi yêu cảm_giác lúc ấy sẽ ra sao cô_đơn lên_ngôi suốt bao đêm dài tạm_biệt người yêu_thương nhiều nhất tạm_biệt người mang bao phiền_phức đến con tim này trend house official""",0.9998553,0.0001568902,5.1564755e-05,0.0
2026,test_uetkmrqcbw,"""vì người hoa rơi hữu khiến nước chảy càng vô_tình nguyễn_chí lợi trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0.9999881,1.9121513e-05,4.1448825e-06,0.0
2027,test_ufteolpnke,"""hài_hước vl""",0.98264444,0.01864866,0.0005950755,0.0
2028,test_xfoyrzbnky,"""nhan trấn châu mơ nhé""",0.9997681,0.00026575048,4.5379256e-05,0.0
2029,test_ymcdhpvbkm,"""đầm_xoè cổ bèo viền dây gucci chất lụa hàng đẹp kèm ảnh thật lê_thị_minh thư""",0.99979705,0.00017068048,5.8286765e-05,0.0
2030,test_hgoptfmdsm,"""mai ngọc tu di""",0.99857527,0.0009548531,0.00058177055,0.0
2031,test_ltnggmbxwp,"""mệt lắm nhưng đó là niềm vui của tui đặng_thư is at thẩm_mỹ_viện quốc_tế aura cơ_sở rạch giá rach gia""",0.99971044,0.00020418622,0.00010602522,0.0
2032,test_cdqivhliuw,"""mẫu này đẹp ngất luôn mà bh mới ra chụp đc ngon bổ rẻ đi đẹp mất nút giá siu iu đủ sz thư thư""",0.9999685,3.6729485e-05,6.8958134e-06,0.0
2033,test_fsweqnlkgk,"""phải thi sao khó vậy trời""",0.9946377,0.0071918815,0.00074349664,0.0
2034,test_ewioslbijy,"""bố mày cười ỉa nguyễn_đạt do care ok lâ mă như lâ sa ch theo ca ma_thi đư na_ta đau hơn rô_đư na chơ đư na vê xem xong ma na tao như nhô qua man""",0.946705,0.027193952,0.013975508,0.0
2035,test_npwnwxurxr,"""mai mùng đầu tháng có kiêng có lành ce đi nhẹ nói khẽ cười_duyên giúp nha hãy là những ng mua hàng văn_minh ngày mùng và đừng ai nhắc đến hủy đổi trả giúp nha mọi vấn_đề mùng giải_quyết hết đã cẩn_thận viết hẳn stt rui len mong các kiêng cho mhes và những khách nào vẫn thắc_mắc vào mai và ngày_kia thì ns luôn những đơn đó sẽ bao_giờ chấp_nhận và giải_quyết cho cảm_ơn các ty""",0.99997294,3.618297e-05,6.73292e-06,0.0
2036,test_isxlthcnuz,"""chảy hết mỡ lâu nây tích_lũy đk tiết thật ngô_gia ngọc_hùng is at chùa linh_ứng bãi bụt""",0.9983692,0.0011656937,0.00030267602,0.0
2037,test_xaffkmlgrz,"""tại_sao không hỏi vì sao dân phản_đối mà ngồi gõ máy chửi dân ngu""",0.19935338,0.22408493,0.44963452,2.0
2038,test_xwqozgnuvy,"""huy trương yuppp chờ siêu_phẩm của huy nè""",0.9999716,2.2841237e-05,2.1512236e-05,0.0
2039,test_iohmvoizna,"""phuong anh nguyen tường đấy giáoán lớp của tớ cũng bình_thường trừ những tuần rảnh thì tớ soạn chi_tiết cẩn_thận bạn muốn xem thì tải về bằng máy_tính và giải nén ra nhé sở_dĩ một_số bạn nhắn xin tớ không gửi là vì tớ chỉ nhận tin và giải_quyết ngay vào buổi tối ban_ngày bạn nhắn_tớ không nạp vào bộ_nhớ thân_mến""",0.999713,0.00033772516,8.157921e-05,0.0
2040,test_prukmcturl,"""nguyễn_thị hiền_hoà xe""",0.9963976,0.0026695316,0.0010151201,0.0
2041,test_nwyynduziv,"""ko đơn_thuần là chiếc áo mà còn là tác phầm nghệ_thuật ai rớ vào rồi ghiền ko dứt ra dc luôn""",0.9996323,0.00026569524,0.00014354415,0.0
2042,test_ugfhcwekdj,"""thu nguyên chi nữa""",0.99093795,0.009385108,0.0017688493,0.0
2043,test_fsmnjlmaha,"""bình trần""",0.9980788,0.0022729363,0.00033790595,0.0
2044,test_kbqpnbowxq,"""mai văn_tiến""",0.99921894,0.0007186267,0.00024178727,0.0
2045,test_dncsnxmnoc,"""tôi là police đây có gái nào phối kết_hợp""",0.9999008,0.00012215991,2.215804e-05,0.0
2046,test_ybcngxkhln,"""phải""",0.99187714,0.008398181,0.001598321,0.0
2047,test_vzzzpalnrf,"""cua nó sau nó bỏ chủ_động trc sau nó cũng chủ_động đc đấy nên mà""",0.8672534,0.047515202,0.06102655,0.0
2048,test_nrjcynyako,"""nghe thông_tin từ bạn_bè mà hoang_mang quá thôi lỡ nộp rồi thì phải làm_sao bạch diệp bất_ann""",0.9998178,0.0002041907,4.25587e-05,0.0
2049,test_pxcevrfybj,"""chỉ cần bố mày vượt qua được khoảng thời_gian này thôi_thì đm mày đời""",0.019246204,0.9020964,0.1356325,1.0
2050,test_gdwjhlbmpc,"""bom số tổ dân_phố hoà nghĩa dương kinh hải phòng bom""",0.9982713,0.0013086825,0.00065336865,0.0
2051,test_pvmjptsmkx,"""cũng lâu lắm rồi biết đến tập_thể_dục buổi sáng lâu lắm rồi biết phố_xá sáng sớm là gì rất lâu rồi""",0.99817055,0.0013990592,0.0005576321,0.0
2052,test_brakpqxxed,"""ng đàn_ông khiến tôi mạnh_mẽ trong bất_kì chuyện gì đi_nữa ai bắt_nạt tôi hắn sẽ xù lông bảo_vệ ai lm tôi buồn khóc sẽ ôm tôi thật chặt mà ko hỏi lý_do tôi có ngã đau hắn lại đi mua cao dán về cắt cắt dán cho tôi ng yêu_thương tôi nhưng ko bao_giờ nói chỉ hành_động mà thôi cùng đưa nhau đi khắp thế_gian nhé thằng chó vah""",0.88171345,0.08313397,0.04225936,0.0
2053,test_iqytvhcyrd,"""hà trang hồi này trẻ vl""",0.9970963,0.0027665657,0.00071152963,0.0
2054,test_shsdshtmjd,"""nguyen ngoc truc anh quănf vl""",0.9972565,0.0031807523,0.00024756783,0.0
2055,test_pyoungwzoo,"""thiẹn thiện ngọc_bé mua cho bôm di""",0.99987406,0.00010263892,3.9878436e-05,0.0
2056,test_bbimrulabo,"""cái gì đấy cao tiệp có gì nói_thẳng vs nhau đi ko đc""",0.99403566,0.005200376,0.001181147,0.0
2057,test_hahnwkwvtv,"""tao chấm rồi mút đi haha""",0.9989062,0.0009843995,0.00029837634,0.0
2058,test_aqzhgzhezi,"""bên mình tuyển chính_thức nha""",0.9999332,7.2916686e-05,1.8223702e-05,0.0
2059,test_gwnrvehyid,"""bùi_quang tiến gì mạy""",0.9995689,0.00040023145,0.00013739275,0.0
2060,test_vfathcbiig,"""nhận in mọi thứ lên áo bạn thích luôn tuyển sỉ cộng_tác_viên đại_lý bán_lẻ từ áo áo áo cặp áo lớp áo quán cf ăn uốn nhà_hàng áo đồng_phục cty loại vải thun co_gian chiều cổ tròn boly cá xấu size từ kg kg đc sông mây trảng_bom đồng_nai chợ trường an thanh_bình úc muội muội""",0.99979293,0.0001930224,2.8890548e-05,0.0
2061,test_typjogvolh,"""cò khé cua_đá""",0.9985718,0.0015539445,0.00014952967,0.0
2062,test_ejkljqybim,"""xanh loe loét đúng gu vl""",0.97621125,0.033061747,0.00071762345,0.0
2063,test_bhjbeujogr,"""eo đúng vl""",0.9834577,0.019081498,0.00037957996,0.0
2064,test_xkfxplyckt,"""binh duong ai ranh ko lm chau he them qa""",0.9998778,0.00011009124,2.9042616e-05,0.0
2065,test_zmghfpgakp,"""buồn_ngủ thì ngủ chớ nhờ""",0.9990568,0.0010581581,0.00011475914,0.0
2066,test_wswtnuonhz,"""nhận hàng theo yêu_cầu nhé các bác các bác thích gỗ gì kích_thước ra sao thì cho nhé đảm_bảo về cả vận_chuyển""",0.99990505,8.4618376e-05,4.995315e-05,0.0
2067,test_qvtbgpilih,"""để sau_này nó thành_phố cổ êi""",0.9886146,0.011858438,0.0023295959,0.0
2068,test_ogzuvxnaar,"""thùy_liêm tag tâm đó gái""",0.99812967,0.0019081708,0.00023860336,0.0
2069,test_lvksjwfevh,"""tao còn chưa ngủ mà""",0.998831,0.001889047,0.00016733572,0.0
2070,test_pocywijolq,"""đàn_ông có tâm ắc giữ được phụ_nữ có_tình nhắc nhẹ huỳnh_nga tú lê""",0.9997614,0.00018394517,9.884489e-05,0.0
2071,test_forfdgiygm,"""đm vn gan_dạ vl""",0.07647412,0.91766554,0.011379431,1.0
2072,test_ebztnvnfmm,"""xem nhé""",0.99650204,0.004569811,0.0004708794,0.0
2073,test_xdnlzzzzkt,"""lê_quang anh việt cs oppo as ko""",0.99960256,0.0002823545,0.00019970437,0.0
2074,test_xjpoijyyjz,"""trung nguyen van shared live video to the group bàn_luận về kinh_tế chính_trị triều khúc""",0.99999535,3.34625e-06,2.2734316e-06,0.0
2075,test_ghjdbxunpw,"""đoàn công thiển""",0.9855504,0.011797379,0.004660371,0.0
2076,test_txiqilixnt,"""mai em có chục cân bơ chín chỉ kg bơ ngon nhất trong các loại bơ đấy""",0.99969107,0.0001848429,7.486508e-05,0.0
2077,test_igmgqpinvt,"""bữa cơm muộn hp mời cả nhà lường sơn is at xã ma thì hồ mường chà điện biên""",0.9996194,0.0002511466,0.0001101051,0.0
2078,test_nmbjeuutmy,"""tuyển ny cho ông này nhá ba bông báo luận""",0.9993737,0.0002808676,0.000133264,0.0
2079,test_yuzzobzcod,"""nhàn đặng trung_tâm tin_tức vtv những viên tiểu_đường không rõ nguồn_gốc xuất_xứ có chứa_chất cấm tên là phenformin một chất gây nhiễm axit máu có_thể dẫn đến tử_vong""",0.9998017,0.00015818217,7.56346e-05,0.0
2080,test_idsjcqbwfg,"""co coai hau kh cji oi""",0.9972475,0.0025028202,0.0003648952,0.0
2081,test_kscexjjxnp,"""muồng hoàng_yến làng tôi ai về qua nhớ ngắm nhìn hàng cây thanh_xuân đầu làng dẫn vào ngôi đình trà đông nhé vài năm nữa hi_vọng sẽ có bông như cây này bên quán cô nhuần dũng and bùi_thị hoàn""",0.99997944,2.0162086e-05,5.544718e-06,0.0
2082,test_wznrebvmut,"""câ cho ba ma nh kho""",0.99916,0.0007562422,0.00020426858,0.0
2083,test_iwsutycgzl,"""lần đầu_tiên thích giọng trai dù đã nghe qua rất nhiều quả giọng nhưng đây là quả đầu_tiên vừa trầm vừa ấm vừa dịu_dàng đến kì_lạ""",0.9999481,5.6396737e-05,1.8491712e-05,0.0
2084,test_yyfqluabxd,"""vô_ly be tuô la sao vơ tơ nu bâ ma lên""",0.9899522,0.010715401,0.0012790724,0.0
2085,test_klgemvacpf,"""anh chinh sợ vl""",0.9902971,0.011710089,0.00032842738,0.0
2086,test_izimwctzio,"""nhận việc ngay cần tuyển lao_động làm tại kcn giao long bến_tre nữ tomboy tuổi điều_kiện đi làm xoay ca tuần ngày tuần đêm xăm tay tiếng ca ngày tiếng ca đêm tiếng ca ngày tiếng ca đêm tăng ca chuyên_cần đủ tháng vnd tổng_lương tháng từ tr tr nhà_trọ điện nước miễn_phí cho lao_động liên_hệ zalo sdt gặp nguyễn_thái học""",0.9999518,5.4817297e-05,1.6573918e-05,0.0
2087,test_gfzzscbuui,"""mua con gà nhậu chơi tâm tâm nguyễn_thị hồng hương""",0.9994494,0.0005192935,0.00019910338,0.0
2088,test_kdetlujuvf,"""sống trên đời đừng có tự_cao tự đại vì trên cuộc_đời này đéo ai ngại ai đâu hèo tãn updated his hèo tãn""",0.8413646,0.1401688,0.026137868,0.0
2089,test_abxxjhksro,"""lỡ hẹn rất nhiều lần""",0.9990758,0.0010710593,9.372561e-05,0.0
2090,test_qumcxlmfgw,"""lương khánh tag nhiều vl bar khổ vl""",0.98150927,0.027852723,0.0002513509,0.0
2091,test_hgjisfejxa,"""dễ_thương vl""",0.9983677,0.002023556,5.6596724e-05,0.0
2092,test_vszbbdnvdl,"""ổng nằm viện mà ổng quậy hơn nhà mắc mệt""",0.99378544,0.0066047595,0.00088379806,0.0
2093,test_yyoobutssw,"""chúc_mừng sinh_nhật vui_vẻ hạnh_phúc thành_công trong cuộc_sống ra trường công_việc ổn_định nhé hoàng linh nguyễn_tuấn anh and đồng voi""",0.999866,0.00010099724,2.8478344e-05,0.0
2094,test_gqovlgpciw,"""ăn đến bệnh luôn mà vẫn éo trúng lần xui vl""",0.724254,0.32127598,0.006946804,0.0
2095,test_jtrsbwydgz,"""đói vl""",0.970715,0.03925797,0.0010754798,0.0
2096,test_spehndcvfo,"""gia linh to the group girl đẹp tựa thiên_thần_linh sũa chua uống hoa_quả vị việt quất chai ml size bé việt_quất nguyên_chất only ship từ chai""",0.99997276,2.5637735e-05,1.1239032e-05,0.0
2097,test_zzsdftspfv,"""mình sẽ sớm học giáo_lý""",0.98454237,0.014906966,0.0014760373,0.0
2098,test_rvbmwewbts,"""mình tìm bộ siêu_nhân trắng""",0.99942476,0.000593556,0.00018760539,0.0
2099,test_wlffxdoxdm,"""chắc học ars thua sml ngoại_hạng rồi ra cup châu âu đá_son""",0.9980815,0.0019775406,0.00018324879,0.0
2100,test_pfesefczhc,"""cho bộ xanh lá chuối coi""",0.9975559,0.0015694355,0.0013155758,0.0
2101,test_gmnqbpnbxv,"""quên tất_cả shared link to the group chợ sinh_viên đh quang_trung vs cđ bình định""",0.9999831,1.5048638e-05,5.0526296e-06,0.0
2102,test_ccxcdkntob,"""biết bơi và cũng đk đi bơi""",0.9761923,0.024962325,0.0043567526,0.0
2103,test_czdtlvlxsr,"""kim_thư shared live video to the group chợ gia lai trùm sỉ giày_dép quảng_châu hoàng_liên xả đồng giá ap_dụng cs theo doi""",0.99999636,3.6634788e-06,2.3680425e-06,0.0
2104,test_jijedhdiag,"""trưa nắng_nóng_nực đắp mặt_nạ thôi mask hàn quốc dung_tích ml giá miếng miếng""",0.9978689,0.00062080176,0.0010709323,0.0
2105,test_bveantntkz,"""và vô_tình đc làm thánh""",0.99919266,0.00068649487,0.00022259838,0.0
2106,test_thquuizbyv,"""rồi lại bị bom hàng""",0.9962323,0.003350113,0.00093499105,0.0
2107,test_kcdvfatnzg,"""chuẩn vcl""",0.9202996,0.13321637,0.0012261454,0.0
2108,test_tnpxwgellz,"""trà nhi bỏ đi nha nhi""",0.999785,0.00016433645,0.00010447523,0.0
2109,test_zzpucyvbcq,"""đứa nghiệp mà""",0.97399485,0.0250589,0.004644557,0.0
2110,test_fmtcbmsnwo,"""cúc hương nhiều đồ đẹp ghiaaa""",0.9999632,3.3624743e-05,1.1447405e-05,0.0
2111,test_eigrzhutwv,"""bình huynh""",0.9993261,0.0007957289,0.0001814169,0.0
2112,test_rafjwoepbv,"""giá bao_nhiêu vậy bạn""",0.998597,0.0013045674,0.00042853842,0.0
2113,test_thdbzjwlbw,"""nguyễn_phi phú btt bích nụ con nhi đâu cre mẫn nhi""",0.9998595,0.000115778836,5.404231e-05,0.0
2114,test_hhmjnqpcue,"""thích trò này vl""",0.981044,0.020966135,0.0012894805,0.0
2115,test_rgkpmvmvao,"""thanh trâm hên xui""",0.9984335,0.0017891872,0.00021677067,0.0
2116,test_hilmfxoeiz,"""em đang chat sex cuối tuần nha anh nào có nhu_cầu em""",0.9869433,0.011085654,0.0027029018,0.0
2117,test_yqrkqrkfsw,"""sợ vl""",0.98857415,0.015749663,0.0003127658,0.0
2118,test_rhkgwpmypm,"""yến ngọc crush là ai""",0.9993387,0.0005727035,0.00017646173,0.0
2119,test_hedgryacif,"""lại một mùa chia_tay nữa ngọc sau rang loan tháng khi mà cái nắng bắt_đầu trở_nên gay_gắt cũng là lúc mùa chia_tay sắp đến với các trường_học nhất_là với các học_sinh cuối cấp trong những ngày cuối_cùng của năm_học cũ để lưu lại nhũng kỷ_niệm đẹp thời mẫu_giáo trường mầm_non ánh dương tổ_chức cho các bạn lớp tuổi chụp ảnh kỷ_yếu tại chùa phúc lâm tiên quán các bậc ph hãy cùng các cô_giáo lưu lại những khoảnh_khắc đáng yêu này của các con nhé""",0.9995035,0.00048442106,0.00013086111,0.0
2120,test_rtkigagezo,"""muốn vl""",0.9829671,0.020955544,0.00055567,0.0
2121,test_mqmbiftwsx,"""nói_chung sau bao ngày bạn luận suy_nghĩ thì cuối_cùng lớp đã tổ_chức buổi họp lớp kỷ_niệm năm ra so với mong_đợi cảm_ơn các bạn cảm_ơn các thầy cô đã rất nhiệt_tình với lớp đặc_biệt cảm_ơn tới bạn ly na nguyễn_tuy xa về được nhưng nhiệt_tình làm áo về lớp trang trần hà_oanh ken lii đã đóng_góp công_sức nhiệt_tình với lớp giúp mình tổ_chức trọn_vẹn cuộc hội_ngộ và tất_cả các bạn đã tham_dự ngầy hội của lớp nói_chung là rất vui và rất cảm_ơn các bạn ps ảnh thì hơn cái giờ mà đưa lên thì hết được ta nên cho ảnh đại_diện thôi các bạn nhỉ thảo_thảo diễm quỳnh""",0.9992361,0.00086211273,8.870516e-05,0.0
2122,test_ojechgxapg,"""th_tú anh khoidarealest anh tặng cuộc_đời chân_thành đời trả anh cuộc tình đã chết youtube cgn khoidarealest two missedcalls khoi""",0.9996082,0.00031939478,0.00015515507,0.0
2123,test_bunxxvzoqz,"""tao add friend làm_quen ghệ mày rồi thank thằng ngu""",0.31093767,0.062856026,0.43197277,2.0
2124,test_uuwzmspwbu,"""đâm duoi ca đâu""",0.99756515,0.0022193813,0.000583286,0.0
2125,test_yhstvrkesj,"""cảm_ơn ae vì tất_cả""",0.9995728,0.00035220332,7.2042916e-05,0.0
